,id,url,age,gender,name,description,status,status_changed_at,published_at,primary,secondary,mixed,address1,address2,city,state,zip,country,small_photo,medium_photo,large_photo
139,59309200,https://www.petfinder.com/cat/ophelia-59309200/wi/tomah/chasing-daylight-animal-shelter-wi405/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Female,Ophelia,"We are The Elroy litter.......Ophelia, Kevin and Oliver.....we have now been spayed and neutered and are ready for our new...",adopted,2023-01-06T23:01:25+0000,2022-12-31T16:36:39+0000,Domestic Short Hair,,False,15560 State Hwy 131,,Tomah,WI,54660,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309200/1/?bust=1672504597&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309200/1/?bust=1672504597&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309200/1/?bust=1672504597&width=600
140,59309189,https://www.petfinder.com/dog/echo-59309189/ia/council-bluffs/midlands-humane-society-ia236/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Echo,"Meet Echo, a 2-year-old terrier mix!

Echo is a sweet girl who weighs in at about 15 pounds. She loves...",adopted,2022-12-31T20:05:20+0000,2022-12-31T16:33:26+0000,Terrier,,True,1020 Railroad Avenue,,Council Bluffs,IA,51503,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309189/2/?bust=1672504405&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309189/2/?bust=1672504405&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309189/2/?bust=1672504405&width=600
141,59309179,https://www.petfinder.com/cat/rain-59309179/va/king-george/king-george-animal-rescue-league-va53/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Rain,You can fill out an adoption application online on our official website.,adopted,2022-12-31T16:32:38+0000,2022-12-31T16:32:36+0000,American Bobtail,Domestic Short Hair,True,PO Box 1003,kgarl.org,King George,VA,22485,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309179/2/?bust=1672504966&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309179/2/?bust=1672504966&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309179/2/?bust=1672504966&width=600
142,59309174,https://www.petfinder.com/cat/snowball-59309174/va/king-george/king-george-animal-rescue-league-va53/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Snowball,You can fill out an adoption application online on our official website.,adopted,2022-12-31T16:32:38+0000,2022-12-31T16:32:36+0000,Domestic Long Hair,,True,PO Box 1003,kgarl.org,King George,VA,22485,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309174/1/?bust=1672504966&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309174/1/?bust=1672504966&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309174/1/?bust=1672504966&width=600
143,59309177,https://www.petfinder.com/cat/nataleigh-59309177/va/king-george/king-george-animal-rescue-league-va53/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Nataleigh,You can fill out an adoption application online on our official website.Hello! My name is Nataleigh and I am a...,adopted,2022-12-31T16:32:38+0000,2022-12-31T16:32:36+0000,American Bobtail,Domestic Short Hair,True,PO Box 1003,kgarl.org,King George,VA,22485,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309177/3/?bust=1672504966&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309177/3/?bust=1672504966&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309177/3/?bust=1672504966&width=600
144,59309173,https://www.petfinder.com/cat/bailey-59309173/va/king-george/king-george-animal-rescue-league-va53/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Bailey,You can fill out an adoption application online on our official website.Hi! My name is Bailey! I loooove humans. I...,adopted,2022-12-31T16:32:38+0000,2022-12-31T16:32:36+0000,Domestic Short Hair,,False,PO Box 1003,kgarl.org,King George,VA,22485,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309173/1/?bust=1672504966&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309173/1/?bust=1672504966&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309173/1/?bust=1672504966&width=600
145,59309175,https://www.petfinder.com/cat/stormy-59309175/va/king-george/king-george-animal-rescue-league-va53/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Stormy,You can fill out an adoption application online on our official website.,adopted,2022-12-31T16:32:38+0000,2022-12-31T16:32:36+0000,Domestic Short Hair,,True,PO Box 1003,kgarl.org,King George,VA,22485,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309175/2/?bust=1672504966&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309175/2/?bust=1672504966&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309175/2/?bust=1672504966&width=600
146,59309176,https://www.petfinder.com/cat/ray-59309176/va/king-george/king-george-animal-rescue-league-va53/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Ray,You can fill out an adoption application online on our official website.,adopted,2022-12-31T16:32:38+0000,2022-12-31T16:32:36+0000,Domestic Short Hair,,True,PO Box 1003,kgarl.org,King George,VA,22485,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309176/3/?bust=1672504962&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309176/3/?bust=1672504962&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309176/3/?bust=1672504962&width=600
147,59309178,https://www.petfinder.com/cat/denise-59309178/va/king-george/king-george-animal-rescue-league-va53/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Denise,You can fill out an adoption application online on our official website.Super friendly! Will be ready when babies are weaned,adopted,2022-12-31T16:32:38+0000,2022-12-31T16:32:36+0000,Domestic Long Hair,,True,PO Box 1003,kgarl.org,King George,VA,22485,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309178/1/?bust=1672504967&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309178/1/?bust=1672504967&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309178/1/?bust=1672504967&width=600
148,59309164,https://www.petfinder.com/dog/rockie-59309164/tx/houston/houston-boxer-rescue-tx1219/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Rockie,"You can fill out an adoption application online on our official website.

Hi everyone my name is Rockie. I&amp;#39;m a...",adopted,2022-12-31T16:31:14+0000,2022-12-31T16:31:12+0000,Boxer,,False,,,Houston,TX,77254,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309164/1/?bust=1673218731&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309164/1/?bust=1673218731&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309164/1/?bust=1673218731&width=600
149,59309158,https://www.petfinder.com/dog/humphree-59309158/ar/franklin/marleys-world-ar364/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Humphree,"Aren&#039;t I a handsome devil?  My name is Humphfree, and I&#039;m a good boy! Now, there are some people who...",adopted,2023-01-09T23:09:59+0000,2022-12-31T16:29:53+0000,Siberian Husky,Alaskan Malamute,True,,,Franklin,AR,72536,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309158/6/?bust=1672504191&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309158/6/?bust=1672504191&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309158/6/?bust=1672504191&width=600
150,59309139,https://www.petfinder.com/cat/merry-59309139/ga/ringgold/paws-for-a-moment-ga672/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Merry,Sweet Merry was rescued from the Cleveland TN shelter the last open day before Christmas (fearing a shelter email tying...,adopted,2023-01-07T19:00:36+0000,2022-12-31T16:25:35+0000,Domestic Medium Hair,,False,,,Ringgold,GA,30736,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309139/3/?bust=1672503933&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309139/3/?bust=1672503933&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309139/3/?bust=1672503933&width=600
151,59309123,https://www.petfinder.com/dog/tie-59309123/wa/seattle/dog-gone-seattle-wa650/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Tie,Animal Profile: Tie is an estimated 6 month old male Terrier/Cattle Dog mix breed puppy joining us from Texas on...,adopted,2022-12-31T16:22:05+0000,2022-12-31T16:22:03+0000,Terrier,Cattle Dog,True,,,Seattle,WA,98165,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309123/1/?bust=1673165475&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309123/1/?bust=1673165475&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309123/1/?bust=1673165475&width=600
152,59309113,https://www.petfinder.com/cat/shock-59309113/sc/camden/cat-around-town-project-sc458/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Shock,"Shock =^..^= , DSH Caliby, Female, DOB 10/6/2022

Adoption Application - Cat Around Town Project",adopted,2022-12-31T16:21:18+0000,2022-12-31T16:21:16+0000,Domestic Short Hair,,False,,,Camden,SC,29021,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309113/1/?bust=1673159484&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309113/1/?bust=1673159484&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309113/1/?bust=1673159484&width=600
153,59309109,https://www.petfinder.com/cat/cuddles-59309109/va/stafford/stafford-county-animal-shelter-va578/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Cuddles,Cuddles came to the shelter because his previous owner could no longer afford to keep him. He is about 6...,adopted,2023-01-04T14:01:41+0000,2022-12-31T16:20:48+0000,Domestic Short Hair,,False,26 Frosty Lane,,Stafford,VA,22554,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309109/1/?bust=1672503646&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309109/1/?bust=1672503646&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309109/1/?bust=1672503646&width=600
154,59309101,https://www.petfinder.com/dog/holly-59309101/nj/pleasantville/atlantic-county-animal-shelter-nj140/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Female,Holly,This sweet little girl is Holly! She is approximately 8 months old and eager to meet someone who can help...,adopted,2023-01-10T19:59:44+0000,2022-12-31T16:19:43+0000,American Staffordshire Terrier,,False,240 Old Turn Pike Rd.,,Pleasantville,NJ,08232,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309101/1/?bust=1672503581&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309101/1/?bust=1672503581&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309101/1/?bust=1672503581&width=600
155,59309099,https://www.petfinder.com/cat/chloe-59309099/va/stafford/stafford-county-animal-shelter-va578/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Chloe,Chloe came to the shelter because her previous owner could no longer afford to keep her. She is about 1...,adopted,2023-01-10T16:08:28+0000,2022-12-31T16:19:18+0000,Domestic Short Hair,,False,26 Frosty Lane,,Stafford,VA,22554,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309099/1/?bust=1673035580&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309099/1/?bust=1673035580&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309099/1/?bust=1673035580&width=600
156,59309096,https://www.petfinder.com/dog/party-girl-1841-59309096/il/hinsdale/hinsdale-humane-society-il23/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Party Girl 1841,,adopted,2023-01-03T18:03:58+0000,2022-12-31T16:18:59+0000,Lhasa Apso,,False,21 Salt Creek Lane,,Hinsdale,IL,60521,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309096/1/?bust=1672503538&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309096/1/?bust=1672503538&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309096/1/?bust=1672503538&width=600
157,59309094,https://www.petfinder.com/cat/coco-59309094/va/stafford/stafford-county-animal-shelter-va578/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Coco,Coco came to the shelter because her previous owner could no longer afford to keep her. She is about 6...,adopted,2023-01-04T15:36:53+0000,2022-12-31T16:18:28+0000,Domestic Short Hair,,False,26 Frosty Lane,,Stafford,VA,22554,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309094/1/?bust=1672503507&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309094/1/?bust=1672503507&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309094/1/?bust=1672503507&width=600
158,59309085,https://www.petfinder.com/cat/mama-59309085/va/stafford/stafford-county-animal-shelter-va578/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Mama,Mama came to the shelter because her previous owner could no longer afford to keep her. She is about 2...,adopted,2023-01-10T21:36:45+0000,2022-12-31T16:17:12+0000,Domestic Medium Hair,,False,26 Frosty Lane,,Stafford,VA,22554,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309085/2/?bust=1673038260&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309085/2/?bust=1673038260&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309085/2/?bust=1673038260&width=600
159,59309059,https://www.petfinder.com/dog/river-59309059/co/aspen/lucky-day-animal-rescue-of-colorado-co386/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,River,Sweet River was taken from an owner that kept threatening to ’take her out and shoot her’ on FB. We...,adopted,2023-01-11T01:24:19+0000,2022-12-31T16:14:21+0000,Australian Cattle Dog / Blue Heeler,,True,,,Aspen,CO,81612,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309059/4/?bust=1672503983&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309059/4/?bust=1672503983&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309059/4/?bust=1672503983&width=600
160,59309051,https://www.petfinder.com/cat/sea-biscuit-59309051/mo/springfield/rescue-one-mo633/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Male,Sea Biscuit ,I am a thoroughbred through and through!  My name is Sea Biscuit and I am a 9 week old ball...,adopted,2023-01-09T00:56:13+0000,2022-12-31T16:13:44+0000,Domestic Short Hair,,True,,,Springfield,MO,65804,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309051/3/?bust=1672503545&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309051/3/?bust=1672503545&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309051/3/?bust=1672503545&width=600
161,59309057,https://www.petfinder.com/cat/rick-is-remarkable-perfect-baby-for-therapy-loves-his-sister-andrea-59309057/ny/south-salem/rock-n-rescue-ny1169/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Male,Rick is remarkable! Perfect baby for therapy! LOVES his sister Andrea,So many TWINS and QUADRUPLETS it&#039;s incredible!  This week we are even lucky to have not one but FOUR sets...,adopted,2023-01-06T19:24:10+0000,2022-12-31T16:13:43+0000,Bombay,,False,,,South Salem,NY,10590,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309057/6/?bust=1672503222&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309057/6/?bust=1672503222&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309057/6/?bust=1672503222&width=600
162,59309052,https://www.petfinder.com/dog/barkley-59309052/ma/framingham/pittielove-rescue-inc-ma272/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Barkley,"You can fill out an adoption application online on our official website.Adoption Fee: $375

Our information is current if you...",adopted,2022-12-31T16:13:14+0000,2022-12-31T16:13:12+0000,Pit Bull Terrier,,False,,,Framingham,MA,01701,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309052/3/?bust=1673164678&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309052/3/?bust=1673164678&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309052/3/?bust=1673164678&width=600
163,59309046,https://www.petfinder.com/cat/andrea-is-amazing-gorgeous-loving-purrfection-loves-her-bro-rick-59309046/ny/south-salem/rock-n-rescue-ny1169/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Female, Andrea is amazing - gorgeous loving purrfection! LOVES HER BRO RICK!!!,So many TWINS and QUADRUPLETS it&#039;s incredible!  This week we are even lucky to have not one but FOUR sets...,adopted,2023-01-06T19:24:10+0000,2022-12-31T16:12:08+0000,Bengal,Tabby,True,,,South Salem,NY,10590,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309046/6/?bust=1672503126&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309046/6/?bust=1672503126&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309046/6/?bust=1672503126&width=600
164,59309000,https://www.petfinder.com/cat/5537-paul-59309000/mi/lake-city/missaukee-humane-society-mi97/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Male,5537 (Paul),,adopted,2023-01-10T19:06:57+0000,2022-12-31T16:10:19+0000,Domestic Long Hair,,False,5310 W. Houghton Lake Rd (M-55),P.O. Box D,Lake City,MI,49651,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309000/1/?bust=1673276050&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309000/1/?bust=1673276050&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309000/1/?bust=1673276050&width=600
165,59308995,https://www.petfinder.com/cat/5551-nacho-59308995/mi/lake-city/missaukee-humane-society-mi97/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Male,5551 (Nacho),,adopted,2023-01-02T23:45:17+0000,2022-12-31T16:10:18+0000,Domestic Short Hair,,False,5310 W. Houghton Lake Rd (M-55),P.O. Box D,Lake City,MI,49651,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308995/1/?bust=1673276051&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308995/1/?bust=1673276051&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308995/1/?bust=1673276051&width=600
166,59308994,https://www.petfinder.com/cat/5550-goldfish-59308994/mi/lake-city/missaukee-humane-society-mi97/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Male,5550 (Goldfish),,adopted,2023-01-02T23:45:17+0000,2022-12-31T16:10:18+0000,Domestic Short Hair,,False,5310 W. Houghton Lake Rd (M-55),P.O. Box D,Lake City,MI,49651,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308994/1/?bust=1673276065&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308994/1/?bust=1673276065&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308994/1/?bust=1673276065&width=600
167,59308993,https://www.petfinder.com/cat/5538-mary-59308993/mi/lake-city/missaukee-humane-society-mi97/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Female,5538 (Mary),,adopted,2023-01-05T22:27:28+0000,2022-12-31T16:10:18+0000,Domestic Long Hair,,False,5310 W. Houghton Lake Rd (M-55),P.O. Box D,Lake City,MI,49651,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308993/1/?bust=1673276060&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308993/1/?bust=1673276060&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308993/1/?bust=1673276060&width=600
168,59308987,https://www.petfinder.com/cat/sisko-59308987/va/king-george/king-george-animal-rescue-league-va53/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Sisko,You can fill out an adoption application online on our official website.Must be adopted with another kitten or already have...,adopted,2022-12-31T16:08:48+0000,2022-12-31T16:08:46+0000,Domestic Long Hair,,True,PO Box 1003,kgarl.org,King George,VA,22485,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308987/2/?bust=1672503543&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308987/2/?bust=1672503543&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308987/2/?bust=1672503543&width=600
169,59308957,https://www.petfinder.com/cat/whipcream-59308957/sc/camden/cat-around-town-project-sc458/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Whipcream,"Whipcream =^..^= , DSH White/Grey , Male , DOB 3/27/2022

Adoption Application - Cat Around Town Project",adopted,2022-12-31T16:06:29+0000,2022-12-31T16:06:27+0000,Domestic Short Hair,,False,,,Camden,SC,29021,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308957/3/?bust=1673159414&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308957/3/?bust=1673159414&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59308957/3/?bust=1673159414&width=600
